INFO:__main__:Rank: -1 - World Size: -1
INFO:__main__:Suppressing subprocess logging. If this is not desired enable debug mode.
2022-11-15 14:48:06.935648: I tensorflow/core/platform/cpu_feature_guard.cc:193] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2022-11-15 14:48:07.226672: E tensorflow/stream_executor/cuda/cuda_blas.cc:2981] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
2022-11-15 14:48:09.786798: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer.so.7'; dlerror: libnvinfer.so.7: cannot open shared object file: No such file or directory
2022-11-15 14:48:09.786998: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer_plugin.so.7'; dlerror: libnvinfer_plugin.so.7: cannot open shared object file: No such file or directory
2022-11-15 14:48:09.787021: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Cannot dlopen some TensorRT libraries. If you would like to use Nvidia GPU with TensorRT, please make sure the missing libraries mentioned above are installed properly.
INFO:__main__:Loading data.
WARNING:datasets.builder:Found cached dataset sst2 (/home/users1/zhouwi/.cache/huggingface/datasets/sst2/default/2.0.0/9896208a8d85db057ac50c72282bcb8fe755accc671a57dd8059d4e130961ed5)
start
load data
  0%|          | 0/3 [00:00<?, ?it/s]
100%|██████████| 3/3 [00:00<00:00, 246.76it/s]
INFO:__main__:Initializing model.
Some weights of the model checkpoint at bert-base-uncased were not used when initializing BertForSequenceClassification: ['cls.seq_relationship.weight', 'cls.predictions.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.dense.bias', 'cls.predictions.transform.LayerNorm.bias', 'cls.seq_relationship.bias', 'cls.predictions.decoder.weight', 'cls.predictions.transform.dense.weight']
- This IS expected if you are initializing BertForSequenceClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForSequenceClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForSequenceClassification were not initialized from the model checkpoint at bert-base-uncased and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/mount/arbeitsdaten20/projekte/cik/users/wei/lsc/lib64/python3.10/site-packages/transformers/optimization.py:306: FutureWarning: This implementation of AdamW is deprecated and will be removed in a future version. Use the PyTorch implementation torch.optim.AdamW instead, or set `no_deprecation_warning=True` to disable this warning
  warnings.warn(
INFO:__main__:Updating 109483778 / 109483778 params.
INFO:__main__:Epoch: 0
INFO:__main__:Training...
67349
610
262
done loading dataset and model config
done loading model
warmup_steps 420.93125000000003
  0%|          | 0/2105 [00:00<?, ?it/s]Truncation was not explicitly activated but `max_length` is provided a specific value, please use `truncation=True` to explicitly truncate examples to max length. Defaulting to 'longest_first' truncation strategy. If you encode pairs of sequences (GLUE-style) with the tokenizer you can select this strategy more precisely by providing a specific strategy to `truncation`.
loss:  0.0354, accuracy: 0.9922:   0%|          | 3/2105 [00:13<1:54:41,  3.27s/it]
loss:  0.0354, accuracy: 0.9922:   0%|          | 4/2105 [00:13<1:53:50,  3.25s/it]
loss:  0.0455, accuracy: 0.9812:   0%|          | 4/2105 [00:16<1:53:50,  3.25s/it]
loss:  0.0455, accuracy: 0.9812:   0%|          | 5/2105 [00:16<1:53:22,  3.24s/it]
loss:  0.0711, accuracy: 0.9740:   0%|          | 5/2105 [00:19<1:53:22,  3.24s/it]
loss:  0.0711, accuracy: 0.9740:   0%|          | 6/2105 [00:19<1:53:07,  3.23s/it]
loss:  0.0726, accuracy: 0.9732:   0%|          | 6/2105 [00:22<1:53:07,  3.23s/it]
loss:  0.0726, accuracy: 0.9732:   0%|          | 7/2105 [00:22<1:52:58,  3.23s/it]
loss:  0.1028, accuracy: 0.9648:   0%|          | 7/2105 [00:26<1:52:58,  3.23s/it]
loss:  0.1028, accuracy: 0.9648:   0%|          | 8/2105 [00:26<1:52:59,  3.23s/it]
loss:  0.0941, accuracy: 0.9687:   0%|          | 8/2105 [00:29<1:52:59,  3.23s/it]
loss:  0.0941, accuracy: 0.9687:   0%|          | 9/2105 [00:29<1:52:58,  3.23s/it]
loss:  0.0961, accuracy: 0.9687:   0%|          | 9/2105 [00:32<1:52:58,  3.23s/it]
loss:  0.0961, accuracy: 0.9687:   0%|          | 10/2105 [00:32<1:52:48,  3.23s/it]
loss:  0.0962, accuracy: 0.9687:   0%|          | 10/2105 [00:35<1:52:48,  3.23s/it]
loss:  0.0962, accuracy: 0.9687:   1%|          | 11/2105 [00:35<1:52:36,  3.23s/it]
loss:  0.0907, accuracy: 0.9714:   1%|          | 11/2105 [00:38<1:52:36,  3.23s/it]
loss:  0.0907, accuracy: 0.9714:   1%|          | 12/2105 [00:38<1:52:30,  3.23s/it]
loss:  0.0864, accuracy: 0.9736:   1%|          | 12/2105 [00:42<1:52:30,  3.23s/it]
loss:  0.0864, accuracy: 0.9736:   1%|          | 13/2105 [00:42<1:52:19,  3.22s/it]
loss:  0.0810, accuracy: 0.9754:   1%|          | 13/2105 [00:45<1:52:19,  3.22s/it]
loss:  0.0810, accuracy: 0.9754:   1%|          | 14/2105 [00:45<1:52:14,  3.22s/it]
loss:  0.0804, accuracy: 0.9750:   1%|          | 14/2105 [00:48<1:52:14,  3.22s/it]
loss:  0.0804, accuracy: 0.9750:   1%|          | 15/2105 [00:48<1:52:05,  3.22s/it]
loss:  0.0810, accuracy: 0.9746:   1%|          | 15/2105 [00:51<1:52:05,  3.22s/it]
loss:  0.0810, accuracy: 0.9746:   1%|          | 16/2105 [00:51<1:52:17,  3.23s/it]
loss:  0.0779, accuracy: 0.9761:   1%|          | 16/2105 [00:55<1:52:17,  3.23s/it]
loss:  0.0779, accuracy: 0.9761:   1%|          | 17/2105 [00:55<1:52:09,  3.22s/it]
loss:  0.0768, accuracy: 0.9757:   1%|          | 17/2105 [00:58<1:52:09,  3.22s/it]
loss:  0.0768, accuracy: 0.9757:   1%|          | 18/2105 [00:58<1:52:04,  3.22s/it]
loss:  0.0745, accuracy: 0.9770:   1%|          | 18/2105 [01:01<1:52:04,  3.22s/it]
loss:  0.0745, accuracy: 0.9770:   1%|          | 19/2105 [01:01<1:51:58,  3.22s/it]
loss:  0.0780, accuracy: 0.9750:   1%|          | 19/2105 [01:04<1:51:58,  3.22s/it]
loss:  0.0780, accuracy: 0.9750:   1%|          | 20/2105 [01:04<1:51:50,  3.22s/it]
loss:  0.0753, accuracy: 0.9762:   1%|          | 20/2105 [01:07<1:51:50,  3.22s/it]
loss:  0.0753, accuracy: 0.9762:   1%|          | 21/2105 [01:07<1:51:45,  3.22s/it]
loss:  0.0852, accuracy: 0.9730:   1%|          | 21/2105 [01:11<1:51:45,  3.22s/it]
loss:  0.0852, accuracy: 0.9730:   1%|          | 22/2105 [01:11<1:51:39,  3.22s/it]
loss:  0.0914, accuracy: 0.9715:   1%|          | 22/2105 [01:14<1:51:39,  3.22s/it]
loss:  0.0914, accuracy: 0.9715:   1%|          | 23/2105 [01:14<1:51:55,  3.23s/it]
loss:  0.0942, accuracy: 0.9714:   1%|          | 23/2105 [01:17<1:51:55,  3.23s/it]
loss:  0.0942, accuracy: 0.9714:   1%|          | 24/2105 [01:17<1:51:49,  3.22s/it]
loss:  0.0942, accuracy: 0.9712:   1%|          | 24/2105 [01:20<1:51:49,  3.22s/it]
loss:  0.0942, accuracy: 0.9712:   1%|          | 25/2105 [01:20<1:51:44,  3.22s/it]
loss:  0.0923, accuracy: 0.9724:   1%|          | 25/2105 [01:24<1:51:44,  3.22s/it]
loss:  0.0923, accuracy: 0.9724:   1%|          | 26/2105 [01:24<1:51:38,  3.22s/it]
loss:  0.0899, accuracy: 0.9734:   1%|          | 26/2105 [01:27<1:51:38,  3.22s/it]
loss:  0.0899, accuracy: 0.9734:   1%|▏         | 27/2105 [01:27<1:51:38,  3.22s/it]
loss:  0.0883, accuracy: 0.9732:   1%|▏         | 27/2105 [01:30<1:51:38,  3.22s/it]
loss:  0.0883, accuracy: 0.9732:   1%|▏         | 28/2105 [01:30<1:51:32,  3.22s/it]
loss:  0.0857, accuracy: 0.9741:   1%|▏         | 28/2105 [01:33<1:51:32,  3.22s/it]
loss:  0.0857, accuracy: 0.9741:   1%|▏         | 29/2105 [01:33<1:51:24,  3.22s/it]
loss:  0.0888, accuracy: 0.9729:   1%|▏         | 29/2105 [01:36<1:51:24,  3.22s/it]
loss:  0.0888, accuracy: 0.9729:   1%|▏         | 30/2105 [01:36<1:51:16,  3.22s/it]
loss:  0.0869, accuracy: 0.9738:   1%|▏         | 30/2105 [01:40<1:51:16,  3.22s/it]
loss:  0.0869, accuracy: 0.9738:   1%|▏         | 31/2105 [01:40<1:51:14,  3.22s/it]
loss:  0.0869, accuracy: 0.9736:   1%|▏         | 31/2105 [01:43<1:51:14,  3.22s/it]
loss:  0.0869, accuracy: 0.9736:   2%|▏         | 32/2105 [01:43<1:51:13,  3.22s/it]
loss:  0.0916, accuracy: 0.9725:   2%|▏         | 32/2105 [01:46<1:51:13,  3.22s/it]
loss:  0.0916, accuracy: 0.9725:   2%|▏         | 33/2105 [01:46<1:51:13,  3.22s/it]
loss:  0.0920, accuracy: 0.9715:   2%|▏         | 33/2105 [01:49<1:51:13,  3.22s/it]
loss:  0.0920, accuracy: 0.9715:   2%|▏         | 34/2105 [01:49<1:51:08,  3.22s/it]
loss:  0.0908, accuracy: 0.9714:   2%|▏         | 34/2105 [01:52<1:51:08,  3.22s/it]
loss:  0.0908, accuracy: 0.9714:   2%|▏         | 35/2105 [01:52<1:51:01,  3.22s/it]
loss:  0.0890, accuracy: 0.9722:   2%|▏         | 35/2105 [01:56<1:51:01,  3.22s/it]
loss:  0.0890, accuracy: 0.9722:   2%|▏         | 36/2105 [01:56<1:51:02,  3.22s/it]
loss:  0.0912, accuracy: 0.9721:   2%|▏         | 36/2105 [01:59<1:51:02,  3.22s/it]
loss:  0.0912, accuracy: 0.9721:   2%|▏         | 37/2105 [01:59<1:51:12,  3.23s/it]
loss:  0.0894, accuracy: 0.9729:   2%|▏         | 37/2105 [02:02<1:51:12,  3.23s/it]
loss:  0.0894, accuracy: 0.9729:   2%|▏         | 38/2105 [02:02<1:51:07,  3.23s/it]
loss:  0.0878, accuracy: 0.9736:   2%|▏         | 38/2105 [02:05<1:51:07,  3.23s/it]
loss:  0.0878, accuracy: 0.9736:   2%|▏         | 39/2105 [02:05<1:50:57,  3.22s/it]
loss:  0.0866, accuracy: 0.9734:   2%|▏         | 39/2105 [02:09<1:50:57,  3.22s/it]
loss:  0.0866, accuracy: 0.9734:   2%|▏         | 40/2105 [02:09<1:51:30,  3.24s/it]
loss:  0.0960, accuracy: 0.9710:   2%|▏         | 40/2105 [02:12<1:51:30,  3.24s/it]
loss:  0.0960, accuracy: 0.9710:   2%|▏         | 41/2105 [02:12<1:51:09,  3.23s/it]
loss:  0.0950, accuracy: 0.9710:   2%|▏         | 41/2105 [02:15<1:51:09,  3.23s/it]
loss:  0.0950, accuracy: 0.9710:   2%|▏         | 42/2105 [02:15<1:51:02,  3.23s/it]
loss:  0.0968, accuracy: 0.9709:   2%|▏         | 42/2105 [02:18<1:51:02,  3.23s/it]
loss:  0.0968, accuracy: 0.9709:   2%|▏         | 43/2105 [02:18<1:51:05,  3.23s/it]
loss:  0.0979, accuracy: 0.9702:   2%|▏         | 43/2105 [02:22<1:51:05,  3.23s/it]
loss:  0.0979, accuracy: 0.9702:   2%|▏         | 44/2105 [02:22<1:50:52,  3.23s/it]
loss:  0.1036, accuracy: 0.9694:   2%|▏         | 44/2105 [02:25<1:50:52,  3.23s/it]
loss:  0.1036, accuracy: 0.9694:   2%|▏         | 45/2105 [02:25<1:50:47,  3.23s/it]
loss:  0.1042, accuracy: 0.9688:   2%|▏         | 45/2105 [02:28<1:50:47,  3.23s/it]
loss:  0.1042, accuracy: 0.9688:   2%|▏         | 46/2105 [02:28<1:51:05,  3.24s/it]
loss:  0.1031, accuracy: 0.9688:   2%|▏         | 46/2105 [02:31<1:51:05,  3.24s/it]
loss:  0.1031, accuracy: 0.9688:   2%|▏         | 47/2105 [02:31<1:50:55,  3.23s/it]
loss:  0.1060, accuracy: 0.9681:   2%|▏         | 47/2105 [02:35<1:50:55,  3.23s/it]
loss:  0.1060, accuracy: 0.9681:   2%|▏         | 48/2105 [02:35<1:50:46,  3.23s/it]
loss:  0.1046, accuracy: 0.9688:   2%|▏         | 48/2105 [02:38<1:50:46,  3.23s/it]
loss:  0.1046, accuracy: 0.9688:   2%|▏         | 49/2105 [02:38<1:50:58,  3.24s/it]
loss:  0.1032, accuracy: 0.9694:   2%|▏         | 49/2105 [02:41<1:50:58,  3.24s/it]
loss:  0.1032, accuracy: 0.9694:   2%|▏         | 50/2105 [02:41<1:50:48,  3.24s/it]
loss:  0.1039, accuracy: 0.9688:   2%|▏         | 50/2105 [02:44<1:50:48,  3.24s/it]
loss:  0.1039, accuracy: 0.9688:   2%|▏         | 51/2105 [02:44<1:51:09,  3.25s/it]
loss:  0.1060, accuracy: 0.9675:   2%|▏         | 51/2105 [02:47<1:51:09,  3.25s/it]
loss:  0.1060, accuracy: 0.9675:   2%|▏         | 52/2105 [02:47<1:50:45,  3.24s/it]
loss:  0.1061, accuracy: 0.9676:   2%|▏         | 52/2105 [02:51<1:50:45,  3.24s/it]
loss:  0.1061, accuracy: 0.9676:   3%|▎         | 53/2105 [02:51<1:50:30,  3.23s/it]
loss:  0.1068, accuracy: 0.9676:   3%|▎         | 53/2105 [02:54<1:50:30,  3.23s/it]
loss:  0.1068, accuracy: 0.9676:   3%|▎         | 54/2105 [02:54<1:50:19,  3.23s/it]
loss:  0.1115, accuracy: 0.9659:   3%|▎         | 54/2105 [02:57<1:50:19,  3.23s/it]
loss:  0.1115, accuracy: 0.9659:   3%|▎         | 55/2105 [02:57<1:50:08,  3.22s/it]
loss:  0.1128, accuracy: 0.9660:   3%|▎         | 55/2105 [03:00<1:50:08,  3.22s/it]
loss:  0.1128, accuracy: 0.9660:   3%|▎         | 56/2105 [03:00<1:50:29,  3.24s/it]
loss:  0.1125, accuracy: 0.9660:   3%|▎         | 56/2105 [03:04<1:50:29,  3.24s/it]
loss:  0.1125, accuracy: 0.9660:   3%|▎         | 57/2105 [03:04<1:50:10,  3.23s/it]
loss:  0.1112, accuracy: 0.9666:   3%|▎         | 57/2105 [03:07<1:50:10,  3.23s/it]
loss:  0.1112, accuracy: 0.9666:   3%|▎         | 58/2105 [03:07<1:50:04,  3.23s/it]
loss:  0.1100, accuracy: 0.9672:   3%|▎         | 58/2105 [03:10<1:50:04,  3.23s/it]
loss:  0.1100, accuracy: 0.9672:   3%|▎         | 59/2105 [03:10<1:49:55,  3.22s/it]
loss:  0.1089, accuracy: 0.9677:   3%|▎         | 59/2105 [03:13<1:49:55,  3.22s/it]
loss:  0.1089, accuracy: 0.9677:   3%|▎         | 60/2105 [03:13<1:49:49,  3.22s/it]
loss:  0.1095, accuracy: 0.9662:   3%|▎         | 60/2105 [03:16<1:49:49,  3.22s/it]
loss:  0.1095, accuracy: 0.9662:   3%|▎         | 61/2105 [03:16<1:49:40,  3.22s/it]
loss:  0.1098, accuracy: 0.9652:   3%|▎         | 61/2105 [03:20<1:49:40,  3.22s/it]
loss:  0.1098, accuracy: 0.9652:   3%|▎         | 62/2105 [03:20<1:49:37,  3.22s/it]
loss:  0.1091, accuracy: 0.9653:   3%|▎         | 62/2105 [03:23<1:49:37,  3.22s/it]
loss:  0.1091, accuracy: 0.9653:   3%|▎         | 63/2105 [03:23<1:49:35,  3.22s/it]
loss:  0.1080, accuracy: 0.9658:   3%|▎         | 63/2105 [03:26<1:49:35,  3.22s/it]
loss:  0.1080, accuracy: 0.9658:   3%|▎         | 64/2105 [03:26<1:49:36,  3.22s/it]
loss:  0.1094, accuracy: 0.9654:   3%|▎         | 64/2105 [03:29<1:49:36,  3.22s/it]
loss:  0.1094, accuracy: 0.9654:   3%|▎         | 65/2105 [03:29<1:50:15,  3.24s/it]
loss:  0.1101, accuracy: 0.9650:   3%|▎         | 65/2105 [03:33<1:50:15,  3.24s/it]
loss:  0.1101, accuracy: 0.9650:   3%|▎         | 66/2105 [03:33<1:49:54,  3.23s/it]
loss:  0.1098, accuracy: 0.9650:   3%|▎         | 66/2105 [03:36<1:49:54,  3.23s/it]
loss:  0.1098, accuracy: 0.9650:   3%|▎         | 67/2105 [03:36<1:49:43,  3.23s/it]
loss:  0.1097, accuracy: 0.9651:   3%|▎         | 67/2105 [03:39<1:49:43,  3.23s/it]
loss:  0.1097, accuracy: 0.9651:   3%|▎         | 68/2105 [03:39<1:49:40,  3.23s/it]
loss:  0.1119, accuracy: 0.9642:   3%|▎         | 68/2105 [03:42<1:49:40,  3.23s/it]
loss:  0.1119, accuracy: 0.9642:   3%|▎         | 69/2105 [03:42<1:49:53,  3.24s/it]
loss:  0.1122, accuracy: 0.9643:   3%|▎         | 69/2105 [03:46<1:49:53,  3.24s/it]
loss:  0.1122, accuracy: 0.9643:   3%|▎         | 70/2105 [03:46<1:49:41,  3.23s/it]
loss:  0.1111, accuracy: 0.9648:   3%|▎         | 70/2105 [03:49<1:49:41,  3.23s/it]
loss:  0.1111, accuracy: 0.9648:   3%|▎         | 71/2105 [03:49<1:49:26,  3.23s/it]
loss:  0.1111, accuracy: 0.9644:   3%|▎         | 71/2105 [03:52<1:49:26,  3.23s/it]
loss:  0.1111, accuracy: 0.9644:   3%|▎         | 72/2105 [03:52<1:49:17,  3.23s/it]
loss:  0.1102, accuracy: 0.9649:   3%|▎         | 72/2105 [03:55<1:49:17,  3.23s/it]
loss:  0.1102, accuracy: 0.9649:   3%|▎         | 73/2105 [03:55<1:49:06,  3.22s/it]
loss:  0.1094, accuracy: 0.9654:   3%|▎         | 73/2105 [03:58<1:49:06,  3.22s/it]
loss:  0.1094, accuracy: 0.9654:   4%|▎         | 74/2105 [03:58<1:49:03,  3.22s/it]
loss:  0.1095, accuracy: 0.9654:   4%|▎         | 74/2105 [04:02<1:49:03,  3.22s/it]
loss:  0.1095, accuracy: 0.9654:   4%|▎         | 75/2105 [04:02<1:48:55,  3.22s/it]
loss:  0.1102, accuracy: 0.9650:   4%|▎         | 75/2105 [04:05<1:48:55,  3.22s/it]
loss:  0.1102, accuracy: 0.9650:   4%|▎         | 76/2105 [04:05<1:49:22,  3.23s/it]
loss:  0.1101, accuracy: 0.9647:   4%|▎         | 76/2105 [04:08<1:49:22,  3.23s/it]
loss:  0.1101, accuracy: 0.9647:   4%|▎         | 77/2105 [04:08<1:49:12,  3.23s/it]
loss:  0.1094, accuracy: 0.9651:   4%|▎         | 77/2105 [04:11<1:49:12,  3.23s/it]
loss:  0.1094, accuracy: 0.9651:   4%|▎         | 78/2105 [04:11<1:49:11,  3.23s/it]
loss:  0.1098, accuracy: 0.9644:   4%|▎         | 78/2105 [04:15<1:49:11,  3.23s/it]
loss:  0.1098, accuracy: 0.9644:   4%|▍         | 79/2105 [04:15<1:49:17,  3.24s/it]
loss:  0.1103, accuracy: 0.9641:   4%|▍         | 79/2105 [04:18<1:49:17,  3.24s/it]
loss:  0.1103, accuracy: 0.9641:   4%|▍         | 80/2105 [04:18<1:49:00,  3.23s/it]
loss:  0.1094, accuracy: 0.9645:   4%|▍         | 80/2105 [04:21<1:49:00,  3.23s/it]
loss:  0.1094, accuracy: 0.9645:   4%|▍         | 81/2105 [04:21<1:48:49,  3.23s/it]
loss:  0.1094, accuracy: 0.9646:   4%|▍         | 81/2105 [04:24<1:48:49,  3.23s/it]
loss:  0.1094, accuracy: 0.9646:   4%|▍         | 82/2105 [04:24<1:48:40,  3.22s/it]
loss:  0.1089, accuracy: 0.9646:   4%|▍         | 82/2105 [04:28<1:48:40,  3.22s/it]
loss:  0.1089, accuracy: 0.9646:   4%|▍         | 83/2105 [04:28<1:48:32,  3.22s/it]
loss:  0.1101, accuracy: 0.9635:   4%|▍         | 83/2105 [04:31<1:48:32,  3.22s/it]
loss:  0.1101, accuracy: 0.9635:   4%|▍         | 84/2105 [04:31<1:48:49,  3.23s/it]
loss:  0.1109, accuracy: 0.9629:   4%|▍         | 84/2105 [04:34<1:48:49,  3.23s/it]
loss:  0.1109, accuracy: 0.9629:   4%|▍         | 85/2105 [04:34<1:48:45,  3.23s/it]
loss:  0.1099, accuracy: 0.9633:   4%|▍         | 85/2105 [04:37<1:48:45,  3.23s/it]
loss:  0.1099, accuracy: 0.9633:   4%|▍         | 86/2105 [04:37<1:48:36,  3.23s/it]
loss:  0.1092, accuracy: 0.9634:   4%|▍         | 86/2105 [04:40<1:48:36,  3.23s/it]
loss:  0.1092, accuracy: 0.9634:   4%|▍         | 87/2105 [04:40<1:48:29,  3.23s/it]
loss:  0.1091, accuracy: 0.9634:   4%|▍         | 87/2105 [04:44<1:48:29,  3.23s/it]
loss:  0.1091, accuracy: 0.9634:   4%|▍         | 88/2105 [04:44<1:48:53,  3.24s/it]
loss:  0.1088, accuracy: 0.9635:   4%|▍         | 88/2105 [04:47<1:48:53,  3.24s/it]
loss:  0.1088, accuracy: 0.9635:   4%|▍         | 89/2105 [04:47<1:48:42,  3.24s/it]
loss:  0.1092, accuracy: 0.9632:   4%|▍         | 89/2105 [04:50<1:48:42,  3.24s/it]
loss:  0.1092, accuracy: 0.9632:   4%|▍         | 90/2105 [04:50<1:48:26,  3.23s/it]
loss:  0.1104, accuracy: 0.9629:   4%|▍         | 90/2105 [04:53<1:48:26,  3.23s/it]
loss:  0.1104, accuracy: 0.9629:   4%|▍         | 91/2105 [04:53<1:48:17,  3.23s/it]
loss:  0.1106, accuracy: 0.9626:   4%|▍         | 91/2105 [04:57<1:48:17,  3.23s/it]
loss:  0.1106, accuracy: 0.9626:   4%|▍         | 92/2105 [04:57<1:48:15,  3.23s/it]
loss:  0.1105, accuracy: 0.9620:   4%|▍         | 92/2105 [05:00<1:48:15,  3.23s/it]
loss:  0.1105, accuracy: 0.9620:   4%|▍         | 93/2105 [05:00<1:48:57,  3.25s/it]
loss:  0.1119, accuracy: 0.9611:   4%|▍         | 93/2105 [05:03<1:48:57,  3.25s/it]
loss:  0.1119, accuracy: 0.9611:   4%|▍         | 94/2105 [05:03<1:48:36,  3.24s/it]
loss:  0.1111, accuracy: 0.9615:   4%|▍         | 94/2105 [05:06<1:48:36,  3.24s/it]
loss:  0.1111, accuracy: 0.9615:   5%|▍         | 95/2105 [05:06<1:48:17,  3.23s/it]
loss:  0.1140, accuracy: 0.9609:   5%|▍         | 95/2105 [05:10<1:48:17,  3.23s/it]
loss:  0.1140, accuracy: 0.9609:   5%|▍         | 96/2105 [05:10<1:48:59,  3.25s/it]
loss:  0.1131, accuracy: 0.9613:   5%|▍         | 96/2105 [05:13<1:48:59,  3.25s/it]
loss:  0.1131, accuracy: 0.9613:   5%|▍         | 97/2105 [05:13<1:48:35,  3.24s/it]
loss:  0.1124, accuracy: 0.9614:   5%|▍         | 97/2105 [05:16<1:48:35,  3.24s/it]
loss:  0.1124, accuracy: 0.9614:   5%|▍         | 98/2105 [05:16<1:48:22,  3.24s/it]
loss:  0.1135, accuracy: 0.9615:   5%|▍         | 98/2105 [05:19<1:48:22,  3.24s/it]
loss:  0.1135, accuracy: 0.9615:   5%|▍         | 99/2105 [05:19<1:48:06,  3.23s/it]
loss:  0.1134, accuracy: 0.9619:   5%|▍         | 99/2105 [05:23<1:48:06,  3.23s/it]
loss:  0.1134, accuracy: 0.9619:   5%|▍         | 100/2105 [05:23<1:47:53,  3.23s/it]
loss:  0.1128, accuracy: 0.9619:   5%|▍         | 100/2105 [05:26<1:47:53,  3.23s/it]
loss:  0.1128, accuracy: 0.9619:   5%|▍         | 101/2105 [05:26<1:47:42,  3.22s/it]
loss:  0.1123, accuracy: 0.9620:   5%|▍         | 101/2105 [05:29<1:47:42,  3.22s/it]
loss:  0.1123, accuracy: 0.9620:   5%|▍         | 102/2105 [05:29<1:47:44,  3.23s/it]
loss:  0.1137, accuracy: 0.9612:   5%|▍         | 102/2105 [05:32<1:47:44,  3.23s/it]
loss:  0.1137, accuracy: 0.9612:   5%|▍         | 103/2105 [05:32<1:48:16,  3.25s/it]
loss:  0.1138, accuracy: 0.9609:   5%|▍         | 103/2105 [05:35<1:48:16,  3.25s/it]
loss:  0.1138, accuracy: 0.9609:   5%|▍         | 104/2105 [05:35<1:48:04,  3.24s/it]
loss:  0.1135, accuracy: 0.9610:   5%|▍         | 104/2105 [05:39<1:48:04,  3.24s/it]
loss:  0.1135, accuracy: 0.9610:   5%|▍         | 105/2105 [05:39<1:48:39,  3.26s/it]
loss:  0.1136, accuracy: 0.9608:   5%|▍         | 105/2105 [05:42<1:48:39,  3.26s/it]
loss:  0.1136, accuracy: 0.9608:   5%|▌         | 106/2105 [05:42<1:50:02,  3.30s/it]
loss:  0.1148, accuracy: 0.9606:   5%|▌         | 106/2105 [05:46<1:50:02,  3.30s/it]
loss:  0.1148, accuracy: 0.9606:   5%|▌         | 107/2105 [05:46<1:50:15,  3.31s/it]
loss:  0.1158, accuracy: 0.9601:   5%|▌         | 107/2105 [05:49<1:50:15,  3.31s/it]
loss:  0.1158, accuracy: 0.9601:   5%|▌         | 108/2105 [05:49<1:50:56,  3.33s/it]
loss:  0.1149, accuracy: 0.9604:   5%|▌         | 108/2105 [05:52<1:50:56,  3.33s/it]
loss:  0.1149, accuracy: 0.9604:   5%|▌         | 109/2105 [05:52<1:51:32,  3.35s/it]
loss:  0.1155, accuracy: 0.9605:   5%|▌         | 109/2105 [05:56<1:51:32,  3.35s/it]
loss:  0.1155, accuracy: 0.9605:   5%|▌         | 110/2105 [05:56<1:52:36,  3.39s/it]
loss:  0.1152, accuracy: 0.9606:   5%|▌         | 110/2105 [05:59<1:52:36,  3.39s/it]
loss:  0.1152, accuracy: 0.9606:   5%|▌         | 111/2105 [05:59<1:52:31,  3.39s/it]
loss:  0.1152, accuracy: 0.9604:   5%|▌         | 111/2105 [06:03<1:52:31,  3.39s/it]
loss:  0.1152, accuracy: 0.9604:   5%|▌         | 112/2105 [06:03<1:52:26,  3.39s/it]
loss:  0.1148, accuracy: 0.9605:   5%|▌         | 112/2105 [06:06<1:52:26,  3.39s/it]
loss:  0.1148, accuracy: 0.9605:   5%|▌         | 113/2105 [06:06<1:52:28,  3.39s/it]
loss:  0.1142, accuracy: 0.9608:   5%|▌         | 113/2105 [06:09<1:52:28,  3.39s/it]
loss:  0.1142, accuracy: 0.9608:   5%|▌         | 114/2105 [06:09<1:51:55,  3.37s/it]
loss:  0.1145, accuracy: 0.9609:   5%|▌         | 114/2105 [06:13<1:51:55,  3.37s/it]
loss:  0.1145, accuracy: 0.9609:   5%|▌         | 115/2105 [06:13<1:51:59,  3.38s/it]
loss:  0.1146, accuracy: 0.9609:   5%|▌         | 115/2105 [06:16<1:51:59,  3.38s/it]
loss:  0.1146, accuracy: 0.9609:   6%|▌         | 116/2105 [06:16<1:52:08,  3.38s/it]
loss:  0.1144, accuracy: 0.9613:   6%|▌         | 116/2105 [06:19<1:52:08,  3.38s/it]
loss:  0.1144, accuracy: 0.9613:   6%|▌         | 117/2105 [06:19<1:52:06,  3.38s/it]
loss:  0.1137, accuracy: 0.9616:   6%|▌         | 117/2105 [06:23<1:52:06,  3.38s/it]
loss:  0.1137, accuracy: 0.9616:   6%|▌         | 118/2105 [06:23<1:52:19,  3.39s/it]
loss:  0.1135, accuracy: 0.9614:   6%|▌         | 118/2105 [06:26<1:52:19,  3.39s/it]
